"","year","artist","track","time","week","rank","date"
"1805",2000,"Yankee Grey","Another Nine Minutes","3:10",6,79,2000-06-03
"1806",2000,"Yearwood, Trisha","Real Live Woman","3:55",6,91,2000-05-06
"1807",2000,"Ying Yang Twins","Whistle While You Tw...","4:19",6,78,2000-04-22
"1808",2000,"matchbox twenty","Bent","4:12",6,21,2000-06-03
"1809",2000,"2 Pac","Baby Don't Cry (Keep...","4:22",7,99,2000-04-08
"1810",2000,"3 Doors Down","Kryptonite","3:53",7,54,2000-05-20
"1811",2000,"3 Doors Down","Loser","4:24",7,55,2000-12-02
"1812",2000,"504 Boyz","Wobble Wobble","3:35",7,36,2000-05-27
"1813",2000,"98^0","Give Me Just One Nig...","3:24",7,2,2000-09-30
"1814",2000,"Aaliyah","I Don't Wanna","4:15",7,35,2000-03-11
"1815",2000,"Aaliyah","Try Again","4:03",7,16,2000-04-29
"1816",2000,"Adams, Yolanda","Open My Heart","5:30",7,61,2000-10-07
"1817",2000,"Adkins, Trace","More","3:05",7,68,2000-06-10
"1818",2000,"Aguilera, Christina","Come On Over Baby (A...","3:38",7,11,2000-09-16
"1819",2000,"Aguilera, Christina","I Turn To You","4:00",7,20,2000-05-27
"1820",2000,"Aguilera, Christina","What A Girl Wants","3:18",7,11,2000-01-08
"1821",2000,"Alice Deejay","Better Off Alone","6:50",7,34,2000-05-20
"1822",2000,"Amber","Sexual","4:38",7,93,1999-08-28
"1823",2000,"Anthony, Marc","My Baby You","3:59",7,74,2000-10-28
"1824",2000,"Anthony, Marc","You Sang To Me","3:50",7,21,2000-04-08
"1825",2000,"Avant","My First Love","4:28",7,26,2000-12-16
"1826",2000,"Avant","Separated","4:13",7,35,2000-06-10
"1827",2000,"BBMak","Back Here","3:35",7,28,2000-06-10
"1828",2000,"Backstreet Boys, The","Shape Of My Heart","3:49",7,10,2000-11-25
"1829",2000,"Backstreet Boys, The","Show Me The Meaning ...","3:54",7,12,2000-02-12
"1830",2000,"Backstreet Boys, The","The One","3:46",7,39,2000-07-08
"1831",2000,"Badu, Erkyah","Bag Lady","5:03",7,34,2000-09-30
"1832",2000,"Baha Men","Who Let The Dogs Out","3:17",7,61,2000-09-02
"1833",2000,"Barenaked Ladies","Pinch Me","3:46",7,33,2000-10-21
"1834",2000,"Beenie Man","Girls Dem Sugar","4:17",7,54,2000-12-02
"1835",2000,"Before Dark","Monica","4:04",7,91,2000-07-01
"1836",2000,"Big Punisher","It's So Hard","3:25",7,76,2000-06-03
"1837",2000,"Black Rob","Whoa!","4:04",7,43,2000-04-15
"1838",2000,"Black, Clint","Been There","5:28",7,51,2000-04-01
"1839",2000,"Blaque","Bring It All To Me","3:46",7,17,1999-12-04
"1840",2000,"Blige, Mary J.","Deep Inside","5:26",7,64,1999-12-25
"1841",2000,"Blige, Mary J.","Give Me You","5:00",7,89,2000-05-27
"1842",2000,"Blink-182","All The Small Things","2:52",7,50,2000-01-15
"1843",2000,"Bloodhound Gang","The Bad Touch","4:20",7,72,2000-04-29
"1844",2000,"Bon Jovi","It's My Life","3:44",7,36,2000-09-23
"1845",2000,"Braxton, Toni","He Wasn't Man Enough","4:21",7,3,2000-04-29
"1846",2000,"Braxton, Toni","Just Be A Man About ...","4:10",7,32,2000-09-09
"1847",2000,"Brock, Chad","Yes!","3:22",7,39,2000-05-20
"1848",2000,"Brooks & Dunn","You'll Always Be Lov...","2:58",7,82,2000-07-22
"1849",2000,"Byrd, Tracy","Put Your Hand In Min...","4:30",7,92,2000-03-11
"1850",2000,"Cagle, Chris","My Love Goes On And ...","3:02",7,76,2000-12-02
"1851",2000,"Cam'ron","What Means The World...","4:38",7,88,2000-11-25
"1852",2000,"Carey, Mariah","Crybaby","5:19",7,95,2000-08-05
"1853",2000,"Carey, Mariah","Thank God I Found Yo...","4:14",7,26,2000-01-22
"1854",2000,"Carter, Aaron","Aaron's Party (Come ...","3:23",7,43,2000-10-07
"1855",2000,"Carter, Torrey","Take That","3:43",7,99,2000-08-05
"1856",2000,"Changing Faces","That Other Woman","4:00",7,65,2000-11-11
"1857",2000,"Chesney, Kenny","I Lost It","3:54",7,47,2000-12-02
"1858",2000,"Chesney, Kenny","What I Need To Do","4:05",7,62,2000-05-13
"1859",2000,"Clark Family Experience","Meanwhile Back At Th...","2:56",7,82,2000-12-30
"1860",2000,"Common","The Light","3:55",7,49,2000-09-16
"1861",2000,"Counting Crows","Hanginaround","4:07",7,35,1999-12-18
"1862",2000,"Creed","Higher","5:16",7,56,1999-10-23
"1863",2000,"Creed","With Arms Wide Open","3:52",7,74,2000-06-24
"1864",2000,"Cyrus, Billy Ray","You Won't Be Lonely ...","3:45",7,85,2000-11-04
"1865",2000,"D'Angelo","Untitled (How Does I...","7:10",7,28,2000-03-04
"1866",2000,"DMX","Party Up (Up In Here...","3:45",7,38,2000-04-08
"1867",2000,"DMX","What You Want","4:05",7,62,2000-08-12
"1868",2000,"DMX","What's My Name","3:50",7,76,2000-02-26
"1869",2000,"Da Brat","That's What I'm Look...","3:44",7,63,2000-04-08
"1870",2000,"Da Brat","What'Chu Like","3:57",7,41,2000-07-15
"1871",2000,"Davidson, Clay","Unconditional","3:56",7,74,2000-05-06
"1872",2000,"Destiny's Child","Independent Women Pa...","3:38",7,7,2000-11-04
"1873",2000,"Destiny's Child","Jumpin' Jumpin'","3:48",7,40,2000-06-24
"1874",2000,"Destiny's Child","Say My Name","4:31",7,16,2000-02-05
"1875",2000,"Diffie, Joe","It's Always Somethin...","2:55",7,63,2000-09-23
"1876",2000,"Dion, Celine","That's The Way It Is","4:03",7,30,1999-12-25
"1877",2000,"Dixie Chicks, The","Cold Day In July","5:12",7,65,2000-08-05
"1878",2000,"Dixie Chicks, The","Cowboy Take Me Away","4:51",7,52,2000-01-08
"1879",2000,"Dixie Chicks, The","Goodbye Earl","4:19",7,20,2000-04-29
"1880",2000,"Dixie Chicks, The","Without You","3:32",7,48,2000-11-18
"1881",2000,"Dr. Dre","Forgot About Dre","3:42",7,30,2000-03-04
"1882",2000,"Dr. Dre","The Next Episode","2:38",7,32,2000-07-08
"1883",2000,"Drama","Left, Right, Left","3:37",7,80,2000-03-25
"1884",2000,"Dream","He Loves U Not","3:43",7,32,2000-11-11
"1885",2000,"Eastsidaz, The","G'D Up","4:27",7,47,2000-02-19
"1886",2000,"Eiffel 65","Blue","3:29",7,9,2000-01-22
"1887",2000,"Elliott, Missy ""Misdemeanor""","Hot Boyz","3:51",7,5,2000-01-08
"1888",2000,"Eminem","Stan","5:26",7,51,2000-12-16
"1889",2000,"Eminem","The Real Slim Shady","4:42",7,6,2000-06-17
"1890",2000,"Eminem","The Way I Am","4:40",7,59,2000-10-07
"1891",2000,"Evans, Sara","Born To Fly","5:36",7,46,2000-12-02
"1892",2000,"Eve","Love Is Blind","3:51",7,34,2000-02-19
"1893",2000,"Everclear","Wonderful","4:30",7,24,2000-08-19
"1894",2000,"Fabian, Lara","I Will Love Again","3:43",7,45,2000-07-22
"1895",2000,"Fatboy Slim","The Rockafeller Skan...","4:00",7,83,1999-12-25
"1896",2000,"Filter","Take A Picture","4:23",7,34,2000-01-08
"1897",2000,"Foo Fighters","Learn To Fly","3:55",7,42,1999-11-27
"1898",2000,"Funkmaster Flex","Do You","4:14",7,100,2000-12-23
"1899",2000,"Gill, Vince","Feels Like Love","4:13",7,59,2000-10-14
"1900",2000,"Gilman, Billy","One Voice","4:07",7,56,2000-07-29
"1901",2000,"Ginuwine","None Of Ur Friends B...","4:12",7,48,2000-01-22
"1902",2000,"Ginuwine","The Best Man I Can B...","4:06",7,85,2000-02-19
"1903",2000,"Goo Goo Dolls","Broadway","3:54",7,29,2000-06-03
"1904",2000,"Gray, Macy","I Try","3:52",7,15,2000-04-01
"1905",2000,"Griggs, Andy","She's More","3:19",7,52,2000-04-22
"1906",2000,"Guy","Dancin'","4:08",7,58,2000-01-29
"1907",2000,"Hanson","This Time Around","4:14",7,95,2000-06-03
"1908",2000,"Hart, Beth","L.A. Song","3:47",7,98,2000-01-08
"1909",2000,"Heatherly, Eric","Flowers On The Wall","3:16",7,72,2000-06-10
"1910",2000,"Henley, Don","Taking You Home","4:08",7,58,2000-08-05
"1911",2000,"Herndon, Ty","No Mercy","4:43",7,94,2000-04-29
"1912",2000,"Hill, Faith","Breathe","4:04",7,28,1999-12-18
"1913",2000,"Hill, Faith","Let's Make Love","4:11",7,60,2000-09-23
"1914",2000,"Hoku","Another Dumb Blonde","3:47",7,30,2000-04-01
"1915",2000,"Hot Boys","I Need A Hot Girl","4:16",7,69,2000-04-01
"1916",2000,"Houston, Whitney","Could I Have This Ki...","3:54",7,60,2000-07-29
"1917",2000,"Houston, Whitney","I Learned From The B...","4:18",7,28,2000-04-01
"1918",2000,"Houston, Whitney","My Love Is Your Love","4:16",7,8,1999-10-16
"1919",2000,"Houston, Whitney","Same Script, Differe...","4:45",7,77,2000-07-29
"1920",2000,"IMx","Stay The Night","3:37",7,36,1999-11-20
"1921",2000,"Ice Cube","You Can Do It","4:20",7,35,2000-01-15
"1922",2000,"Ideal","Whatever","3:48",7,54,2000-07-22
"1923",2000,"Iglesias, Enrique","Be With You","3:36",7,9,2000-05-13
"1924",2000,"Iglesias, Enrique","Rhythm Divine","7:35",7,33,2000-01-15
"1925",2000,"J-Shin","One Night Stand","4:34",7,49,2000-02-05
"1926",2000,"Ja Rule","Between Me And You","4:05",7,22,2000-10-28
"1927",2000,"Jackson, Alan","It Must Be Love","2:53",7,44,2000-08-05
"1928",2000,"Jackson, Alan","Pop A Top","3:04",7,55,1999-12-25
"1929",2000,"Jackson, Alan","www.memory","2:36",7,47,2000-12-16
"1930",2000,"Jagged Edge","He Can't Love U","3:30",7,18,2000-01-22
"1931",2000,"Jagged Edge","Let's Get Married","4:23",7,33,2000-06-17
"1932",2000,"Janet","Doesn't Really Matte...","4:17",7,15,2000-07-29
"1933",2000,"Jay-Z","Anything","3:41",7,86,2000-04-08
"1934",2000,"Jay-Z","Big Pimpin'","3:55",7,25,2000-06-03
"1935",2000,"Jay-Z","Do It Again (Put Ya ...","3:47",7,92,2000-02-26
"1936",2000,"Jay-Z","Hey Papi","3:40",7,80,2000-09-23
"1937",2000,"Jay-Z","I Just Wanna Love U ...","3:50",7,14,2000-12-09
"1938",2000,"Jean, Wyclef","911","4:00",7,43,2000-11-18
"1939",2000,"Joe","I Wanna Know","4:57",7,32,2000-02-12
"1940",2000,"Joe","Treat Her Like A Lad...","4:12",7,68,2000-09-16
"1941",2000,"John, Elton","Someday Out Of The B...","4:41",7,64,2000-06-03
"1942",2000,"Jones, Donell","Where I Wanna Be","6:22",7,36,2000-06-03
"1943",2000,"Jordan, Montell","Get It On.. Tonite","4:34",7,54,1999-12-04
"1944",2000,"Kandi","Don't Think I'm Not","3:50",7,36,2000-09-16
"1945",2000,"Keith, Toby","Country Comes To Tow...","3:39",7,59,2000-09-16
"1946",2000,"Keith, Toby","How Do You Like Me N...","3:29",7,41,2000-03-11
"1947",2000,"Kelis","Caught Out There","4:09",7,56,2000-01-15
"1948",2000,"Kid Rock","Only God Knows Why","5:27",7,26,2000-04-01
"1949",2000,"Kravitz, Lenny","I Belong To You","4:17",7,90,2000-05-06
"1950",2000,"Kumbia Kings","U Don't Love Me","3:50",7,75,2000-04-15
"1951",2000,"Lawrence, Tracy","Lessons Learned","2:55",7,48,2000-03-11
"1952",2000,"Levert, Gerald","Mr. Too Damn Good","4:06",7,88,2000-04-29
"1953",2000,"Lil Bow Wow","Bounce With Me","3:22",7,20,2000-09-30
"1954",2000,"Lil Wayne","Tha Block Is Hot","4:13",7,81,2000-01-15
"1955",2000,"Lil' Kim","No Matter What They ...","4:12",7,81,2000-08-26
"1956",2000,"Lil' Mo","Ta Da","4:17",7,99,2000-09-23
"1957",2000,"Lil' Zane","Callin' Me","3:43",7,33,2000-09-09
"1958",2000,"Limp Bizkit","N 2 Gether Now","3:55",7,84,2000-01-15
"1959",2000,"Limp Bizkit","Re-Arranged","4:08",7,96,2000-01-15
"1960",2000,"Limp Bizkit","Rollin'","4:04",7,67,2000-12-23
"1961",2000,"Lonestar","Amazed","4:25",7,29,1999-07-17
"1962",2000,"Lonestar","Smile","3:33",7,44,2000-01-29
"1963",2000,"Lonestar","What About Now","3:30",7,47,2000-07-22
"1964",2000,"Lopez, Jennifer","Feelin' Good","4:28",7,54,2000-04-01
"1965",2000,"Loveless, Patty","That's The Kind Of M...","3:27",7,82,2000-10-28
"1966",2000,"Lox","Ryde or Die, Chick","3:56",7,97,2000-04-29
"1967",2000,"Lucy Pearl","Dance Tonight","3:45",7,42,2000-07-01
"1968",2000,"Ludacris","What's Your Fantasy","4:16",7,33,2000-11-11
"1969",2000,"M2M","Don't Say You Love M...","3:41",7,44,2000-01-01
"1970",2000,"M2M","Mirror Mirror","3:19",7,65,2000-05-13
"1971",2000,"Madison Avenue","Don't Call Me Baby","3:44",7,92,2000-08-19
"1972",2000,"Madonna","American Pie","4:30",7,40,2000-04-01
"1973",2000,"Madonna","Music","3:45",7,1,2000-09-23
"1974",2000,"Martin, Ricky","Shake Your Bon-Bon","3:08",7,39,2000-01-01
"1975",2000,"Martin, Ricky","She Bangs","4:02",7,13,2000-11-18
"1976",2000,"Mary Mary","Shackles (Praise You...","3:12",7,34,2000-05-06
"1977",2000,"McBride, Martina","Love's The Only Hous...","5:13",7,52,2000-03-18
"1978",2000,"McBride, Martina","There You Are","3:26",7,60,2000-10-21
"1979",2000,"McEntire, Reba","I'll Be","4:23",7,61,2000-06-24
"1980",2000,"McEntire, Reba","What Do You Say","3:26",7,56,1999-12-11
"1981",2000,"McGraw, Tim","My Best Friend","4:33",7,55,2000-01-08
"1982",2000,"McGraw, Tim","My Next Thirty Years","3:37",7,36,2000-12-02
"1983",2000,"McGraw, Tim","Some Things Never Ch...","3:56",7,60,2000-06-24
"1984",2000,"McKnight, Brian","Stay Or Let It Go","4:32",7,100,2000-04-08
"1985",2000,"Messina, Jo Dee","Because You Love Me","3:50",7,53,2000-03-11
"1986",2000,"Messina, Jo Dee","That's The Way","3:17",7,38,2000-08-05
"1987",2000,"Metallica","I Disappear","4:26",7,81,2000-06-24
"1988",2000,"Metallica","No Leaf Clover (Live...","5:43",7,86,2000-03-25
"1989",2000,"Montgomery, John Michael","The Little Girl","3:52",7,41,2000-10-21
"1990",2000,"Moore, Chante","Straight Up","3:40",7,83,2000-12-09
"1991",2000,"Moore, Mandy","I Wanna Be With You","4:12",7,31,2000-07-29
"1992",2000,"Mumba, Samantha","Gotta Tell You","3:19",7,20,2000-10-21
"1993",2000,"Musiq","Just Friends","4:02",7,52,2000-11-25
"1994",2000,"Mya","Case Of The Ex (What...","3:50",7,24,2000-09-30
"1995",2000,"Mya","The Best Of Me","4:12",7,50,2000-05-27
"1996",2000,"Mystikal","Shake Ya Ass","4:46",7,22,2000-09-23
"1997",2000,"N'Sync","Bye Bye Bye","3:15",7,6,2000-03-11
"1998",2000,"N'Sync","It's Gonna Be Me","3:10",7,15,2000-06-17
"1999",2000,"N'Sync","This I Promise You","4:23",7,7,2000-11-11
"2000",2000,"Nas","You Owe Me","3:51",7,67,2000-05-06
"2001",2000,"Nelly","(Hot S**t) Country G...","4:17",7,24,2000-06-10
"2002",2000,"Next","Wifey","4:03",7,25,2000-07-08
"2003",2000,"Nine Days","Absolutely (Story Of...","3:09",7,26,2000-06-17
"2004",2000,"No Doubt","Simple Kind Of Life","4:11",7,52,2000-08-12
"2005",2000,"Nu Flavor","3 Little Words","3:54",7,99,2000-07-15
"2006",2000,"Offspring, The","Original Prankster","3:42",7,91,2001-01-06
"2007",2000,"Paisley, Brad","We Danced","3:45",7,39,2000-11-25
"2008",2000,"Papa Roach","Last Resort","3:19",7,61,2000-09-09
"2009",2000,"Pink","Most Girls","4:06",7,15,2000-09-23
"2010",2000,"Pink","There U Go","3:23",7,7,2000-04-15
"2011",2000,"Price, Kelly","As We Lay","6:20",7,82,2000-08-26
"2012",2000,"Price, Kelly","You Should've Told M...","3:12",7,79,2000-11-04
"2013",2000,"Profyle","Liar","3:57",7,14,2000-10-28
"2014",2000,"R.E.M.","The Great Beyond","4:10",7,61,2000-02-05
"2015",2000,"Rascal Flatts","Prayin' For Daylight","3:36",7,58,2000-06-17
"2016",2000,"Raye, Collin","Couldn't Last A Mome...","3:40",7,63,2000-04-29
"2017",2000,"Red Hot Chili Peppers","Californication","5:21",7,75,2000-09-09
"2018",2000,"Red Hot Chili Peppers","Otherside","4:13",7,40,2000-03-25
"2019",2000,"Rimes, LeAnn","Big Deal","3:03",7,41,1999-11-27
"2020",2000,"Rimes, LeAnn","Can't Fight The Moon...","3:33",7,78,2000-10-21
"2021",2000,"Rimes, LeAnn","I Need You","3:42",7,59,2000-07-08
"2022",2000,"Rogers, Kenny","Buy Me A Rose","3:46",7,46,2000-04-22
"2023",2000,"Ruff Endz","No More","3:56",7,12,2000-08-12
"2024",2000,"Sammie","I Like It","4:09",7,30,2000-03-11
"2025",2000,"Santana","Maria, Maria","4:18",7,2,2000-03-25
"2026",2000,"Savage Garden","Crash And Burn","4:41",7,26,2000-05-20
"2027",2000,"Savage Garden","I Knew I Loved You","4:07",7,7,1999-12-04
"2028",2000,"SheDaisy","I Will.. But","3:40",7,48,2000-08-26
"2029",2000,"SheDaisy","This Woman Needs","3:20",7,61,2000-03-18
"2030",2000,"Shyne","Bad Boyz","4:22",7,61,2000-10-21
"2031",2000,"Simpson, Jessica","I Think I'm In Love ...","3:32",7,21,2000-08-12
"2032",2000,"Sisqo","Got To Get It","3:52",7,48,2000-01-01
"2033",2000,"Sisqo","Incomplete","3:52",7,2,2000-08-05
"2034",2000,"Sisqo","Thong Song","4:05",7,20,2000-03-11
"2035",2000,"Sister Hazel","Change Your Mind","4:02",7,78,2000-08-26
"2036",2000,"Smash Mouth","Then The Morning Com...","3:04",7,19,1999-12-11
"2037",2000,"Son By Four","A Puro Dolor (Purest...","3:30",7,65,2000-05-20
"2038",2000,"Sonique","It Feels So Good","3:48",7,16,2000-03-04
"2039",2000,"SoulDecision","Faded","3:25",7,35,2000-08-19
"2040",2000,"Spears, Britney","From The Bottom Of M...","4:30",7,17,2000-03-11
"2041",2000,"Spears, Britney","Lucky","3:23",7,30,2000-09-23
"2042",2000,"Spears, Britney","Oops!.. I Did It Aga...","3:30",7,12,2000-06-03
"2043",2000,"Splender","I Think God Can Expl...","3:55",7,65,2000-07-22
"2044",2000,"Sting","Desert Rose","3:52",7,45,2000-06-24
"2045",2000,"Stone Temple Pilots","Sour Girl","4:16",7,89,2000-08-19
"2046",2000,"Stone, Angie","No More Rain (In Thi...","4:42",7,56,2000-02-05
"2047",2000,"Strait, George","Go On","3:48",7,46,2000-10-07
"2048",2000,"Strait, George","The Best Day","3:24",7,44,2000-03-11
"2049",2000,"Sugar Ray","Falls Apart","4:15",7,29,2000-02-26
"2050",2000,"TLC","Dear Lie","4:36",7,92,2000-03-25
"2051",2000,"Third Eye Blind","Deep Inside Of You","4:10",7,72,2000-10-14
"2052",2000,"Third Eye Blind","Never Let You Go","3:57",7,22,2000-03-04
"2053",2000,"Thomas, Carl","Emotional","4:31",7,53,2001-01-06
"2054",2000,"Thomas, Carl","I Wish","3:50",7,24,2000-05-06
"2055",2000,"Thomas, Carl","Summer Rain","4:57",7,84,2000-11-04
"2056",2000,"Tippin, Aaron","Kiss This","2:53",7,47,2000-10-07
"2057",2000,"Train","Meet Virginia","3:55",7,40,1999-11-20
"2058",2000,"Trick Daddy","Shut Up","4:17",7,89,2000-07-01
"2059",2000,"Tritt, Travis","Best Of Intentions","4:15",7,50,2000-09-30
"2060",2000,"Urban, Keith","Your Everything","4:10",7,60,2000-08-26
"2061",2000,"Usher","Pop Ya Collar","3:36",7,93,2000-12-16
"2062",2000,"Vassar, Phil","Carlene","4:07",7,47,2000-04-15
"2063",2000,"Vassar, Phil","Just Another Day In ...","3:54",7,43,2000-11-11
"2064",2000,"Vertical Horizon","Everything You Want","4:01",7,31,2000-03-04
"2065",2000,"Vertical Horizon","You're A God","3:45",7,30,2000-10-07
"2066",2000,"Vitamin C","Graduation (Friends ...","4:23",7,40,2000-05-27
"2067",2000,"Vitamin C","The Itch","3:30",7,76,2001-01-13
"2068",2000,"Walker, Clay","Live, Laugh, Love","4:06",7,82,2000-01-15
"2069",2000,"Walker, Clay","The Chain Of Love","5:03",7,44,2000-05-27
"2070",2000,"Westlife","Swear It Again","4:07",7,44,2000-05-13
"2071",2000,"Williams, Robbie","Angels","3:56",7,56,2000-01-01
"2072",2000,"Wills, Mark","Back At One","4:00",7,36,2000-02-26
"2073",2000,"Worley, Darryl","When You Need My Lov...","3:35",7,84,2000-07-29
"2074",2000,"Wright, Chely","It Was","3:51",7,64,2000-04-15
"2075",2000,"Yankee Grey","Another Nine Minutes","3:10",7,88,2000-06-10
"2076",2000,"Ying Yang Twins","Whistle While You Tw...","4:19",7,74,2000-04-29
"2077",2000,"matchbox twenty","Bent","4:12",7,18,2000-06-10
"2078",2000,"3 Doors Down","Kryptonite","3:53",8,53,2000-05-27
"2079",2000,"3 Doors Down","Loser","4:24",8,59,2000-12-09
"2080",2000,"504 Boyz","Wobble Wobble","3:35",8,49,2000-06-03
"2081",2000,"98^0","Give Me Just One Nig...","3:24",8,2,2000-10-07
"2082",2000,"Aaliyah","I Don't Wanna","4:15",8,38,2000-03-18
"2083",2000,"Aaliyah","Try Again","4:03",8,14,2000-05-06
"2084",2000,"Adams, Yolanda","Open My Heart","5:30",8,58,2000-10-14
"2085",2000,"Adkins, Trace","More","3:05",8,65,2000-06-17
"2086",2000,"Aguilera, Christina","Come On Over Baby (A...","3:38",8,9,2000-09-23
"2087",2000,"Aguilera, Christina","I Turn To You","4:00",8,17,2000-06-03
"2088",2000,"Aguilera, Christina","What A Girl Wants","3:18",8,1,2000-01-15
"2089",2000,"Alice Deejay","Better Off Alone","6:50",8,29,2000-05-27
"2090",2000,"Amber","Sexual","4:38",8,96,1999-09-04
"2091",2000,"Anthony, Marc","My Baby You","3:59",8,80,2000-11-04
"2092",2000,"Anthony, Marc","You Sang To Me","3:50",8,18,2000-04-15
"2093",2000,"Avant","My First Love","4:28",8,26,2000-12-23
"2094",2000,"Avant","Separated","4:13",8,32,2000-06-17
"2095",2000,"BBMak","Back Here","3:35",8,21,2000-06-17
"2096",2000,"Backstreet Boys, The","Shape Of My Heart","3:49",8,9,2000-12-02
"2097",2000,"Backstreet Boys, The","Show Me The Meaning ...","3:54",8,10,2000-02-19
"2098",2000,"Backstreet Boys, The","The One","3:46",8,47,2000-07-15
"2099",2000,"Badu, Erkyah","Bag Lady","5:03",8,6,2000-10-07
"2100",2000,"Baha Men","Who Let The Dogs Out","3:17",8,58,2000-09-09
"2101",2000,"Barenaked Ladies","Pinch Me","3:46",8,29,2000-10-28
"2102",2000,"Beenie Man","Girls Dem Sugar","4:17",8,60,2000-12-09
"2103",2000,"Before Dark","Monica","4:04",8,91,2000-07-08
"2104",2000,"Big Punisher","It's So Hard","3:25",8,76,2000-06-10
"2105",2000,"Black Rob","Whoa!","4:04",8,47,2000-04-22
"2106",2000,"Black, Clint","Been There","5:28",8,47,2000-04-08
"2107",2000,"Blaque","Bring It All To Me","3:46",8,14,1999-12-11
"2108",2000,"Blige, Mary J.","Deep Inside","5:26",8,64,2000-01-01
"2109",2000,"Blige, Mary J.","Give Me You","5:00",8,90,2000-06-03
"2110",2000,"Blink-182","All The Small Things","2:52",8,35,2000-01-22
"2111",2000,"Bloodhound Gang","The Bad Touch","4:20",8,80,2000-05-06
"2112",2000,"Bon Jovi","It's My Life","3:44",8,33,2000-09-30
"2113",2000,"Braxton, Toni","He Wasn't Man Enough","4:21",8,2,2000-05-06
"2114",2000,"Braxton, Toni","Just Be A Man About ...","4:10",8,34,2000-09-16
"2115",2000,"Brock, Chad","Yes!","3:22",8,33,2000-05-27
"2116",2000,"Brooks & Dunn","You'll Always Be Lov...","2:58",8,74,2000-07-29
"2117",2000,"Byrd, Tracy","Put Your Hand In Min...","4:30",8,99,2000-03-18
"2118",2000,"Cagle, Chris","My Love Goes On And ...","3:02",8,76,2000-12-09
"2119",2000,"Cam'ron","What Means The World...","4:38",8,87,2000-12-02
"2120",2000,"Carey, Mariah","Thank God I Found Yo...","4:14",8,22,2000-01-29
"2121",2000,"Carter, Aaron","Aaron's Party (Come ...","3:23",8,79,2000-10-14
"2122",2000,"Changing Faces","That Other Woman","4:00",8,66,2000-11-18
"2123",2000,"Chesney, Kenny","I Lost It","3:54",8,47,2000-12-09
